#IP,HTTP1-JSON,HTTP2-JSON,HTTP1-RFC-GET,HTTP2-RFC-GET,HTTP1-RFC-POST,HTTP2-RFC-POST,TLS 1.3 support,hostname
155,54.189.234.230,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,ec2-54-189-234-230.us-west-2.compute.amazonaws.com
156,152.67.199.120,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,152.67.199.120
157,17.253.30.85,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,ussea4-doh-003.aaplimg.com
158,104.225.216.146,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,104.225.216.146
159,80.125.180.155,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,cms.sfr.fr.backup.casepp.sfr.fr
160,195.228.221.132,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,195.228.221.132
161,185.247.117.121,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,185.247.117.121
162,149.112.122.30,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,family.canadianshield.cira.ca
163,168.138.250.131,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,168.138.250.131
164,45.90.30.31,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,dns2.nextdns.io
165,199.38.182.187,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,dns1-chi.securd.com
166,210.130.0.70,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,ns70.iij.ad.jp
167,45.90.28.222,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,dns1.nextdns.io
168,17.253.124.119,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,usbos3-doh-001.aaplimg.com
169,45.90.30.158,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,dns2.nextdns.io
170,45.90.28.14,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,dns1.nextdns.io
171,81.7.14.52,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,s81-7-14-52.blue.kundencontroller.de
172,116.12.51.216,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,116.12.51.216
173,18.210.8.52,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,ec2-18-210-8-52.compute-1.amazonaws.com
174,80.124.140.239,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,ezy.sfr.fr.casepp.sfr.fr
175,44.233.140.212,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,ec2-44-233-140-212.us-west-2.compute.amazonaws.com
176,80.124.140.166,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,boutiques.sfr.fr.casepp.sfr.fr
177,91.212.238.14,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,14.238.212.91.rev.sfr.net
178,155.138.142.93,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,155.138.142.93.vultr.com
179,217.146.31.87,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,dns.nextdns.io
180,109.24.70.11,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,box.sfr.fr.casepp.sfr.fr
181,217.0.43.66,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,b-nxr-a02.isp.t-ipnet.de
182,45.90.30.198,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,dns2.nextdns.io
183,80.254.79.157,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,zrh1-ns01.monzoon.net
184,193.17.47.1,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,odvr.nic.cz
185,194.191.40.98,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,194.191.40.98
186,185.244.195.159,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,mail.masters-of-cloud.de
187,45.90.30.253,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,dns2.nextdns.io
188,84.21.7.14,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,dns.alexc.hu
189,45.90.30.157,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,dns2.nextdns.io
190,210.138.123.111,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,pub-fsr1611.cns.2iij.net
191,210.130.1.3,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,ns15.iij.ad.jp
192,75.75.77.6,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,75.75.77.6
193,52.44.142.142,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,ec2-52-44-142-142.compute-1.amazonaws.com
194,96.17.108.202,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,a96-17-108-202.deploy.static.akamaitechnologies.com
195,199.38.182.12,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,dns3.ord.hv.nominum.cloud
196,66.42.70.192,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,bcfv.org
197,45.90.30.222,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,dns2.nextdns.io
198,45.90.28.148,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,dns1.nextdns.io
199,209.208.110.56,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,dns.nextdns.io
200,49.229.0.46,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,49.229.0.46
201,196.20.72.29,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,196.20.72.29
202,131.100.2.149,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,131.100.2.149
203,217.31.204.205,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,odvr-b-99.nic.cz
204,45.90.29.106,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,45.90.29.106
205,109.24.70.70,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,asc-admin.sfr.fr.casepp.sfr.fr
206,80.125.180.165,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,gsa-admin.sfr.fr.backup.casepp.sfr.fr
207,199.38.181.200,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,dns1-lga.securd.com
208,128.199.94.194,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,dns.slinkyman.net
209,45.90.30.190,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,dns2.nextdns.io
210,35.229.156.160,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,160.156.229.35.bc.googleusercontent.com
211,45.90.30.96,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,dns2.nextdns.io
212,185.210.2.71,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,185.210.2.71
213,91.230.211.67,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,dns.east.comss.one
214,67.230.177.135,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,67.230.177.135.16clouds.com
215,203.204.102.17,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,host-203-204-102-17.static.kbtelecom.net
216,45.90.28.126,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,dns1.nextdns.io
217,217.146.107.8,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,dns-a.wizint.net
218,91.239.96.21,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,recursive2.go6lab.si
219,116.204.183.61,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,116-204-183-61.static.bangmod-idc.com
220,36.99.170.86,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,36.99.170.86
221,45.32.47.13,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,45.32.47.13.vultr.com
222,34.66.70.56,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,56.70.66.34.bc.googleusercontent.com
223,45.90.30.146,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,dns2.nextdns.io
224,52.42.217.166,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,dnsproxy.safebr.mcafee.com
225,81.7.14.215,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,s81-7-14-215.blue.kundencontroller.de
226,80.125.181.123,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,www.sfr.fr.backup.casepp.sfr.fr
227,54.72.41.135,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,ec2-54-72-41-135.eu-west-1.compute.amazonaws.com
228,70.113.111.13,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,cpe-70-113-111-13.austin.res.rr.com
229,23.100.95.102,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,23.100.95.102
230,101.101.101.101,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,dns.xin1397.com
